0.00971274   1.572e-05   1.487e-05   1.572e-05   0.00969669   6.11e-06   1.487e-05   6.11e-06   0.01132762
0.26639362   -1.572e-05   -1.487e-05   -1.572e-05   0.24328919   -6.11e-06   -1.487e-05   -6.11e-06   0.25372859
0.27610635   -0.0   0.0   -0.0   0.25298587   -0.0   0.0   -0.0   0.26505621
