0.5663281   0.01287974   0.00308038   0.01287974   0.31479748   0.00121095   0.00308038   0.00121095   0.39242792
0.03290821   -0.00053596   -0.00073354   -0.00053596   0.02089492   -0.00013929   -0.00073354   -0.00013929   0.01905961
0.59923631   0.01234378   0.00234684   0.01234378   0.3356924   0.00107166   0.00234684   0.00107166   0.41148753
