0.10467335   0.00304746   0.00085926   0.00304746   0.07265389   0.00097194   0.00085926   0.00097194   0.07414993
0.21305568   -5.082e-05   -9.935e-05   -5.082e-05   0.20812674   -1.37e-06   -9.935e-05   -1.37e-06   0.20528788
0.31772903   0.00299664   0.00075991   0.00299664   0.28078064   0.00097056   0.00075991   0.00097056   0.27943781
