0.00969679   1.552e-05   1.733e-05   1.552e-05   0.01066492   3.27e-06   1.733e-05   3.27e-06   0.01241046
0.22269331   -1.552e-05   -1.733e-05   -1.552e-05   0.21576013   -3.27e-06   -1.733e-05   -3.27e-06   0.21811847
0.2323901   -0.0   0.0   -0.0   0.22642504   -0.0   0.0   -0.0   0.23052893
