0.0098162   1.516e-05   1.788e-05   1.516e-05   0.00976189   5.63e-06   1.788e-05   5.63e-06   0.01182315
0.24316452   -1.516e-05   -1.788e-05   -1.516e-05   0.2255489   -5.63e-06   -1.788e-05   -5.63e-06   0.23294603
0.25298072   -0.0   0.0   -0.0   0.23531079   -0.0   0.0   -0.0   0.24476917
