0.11834912   0.00167492   0.00082184   0.00167492   0.04962238   0.00131709   0.00082184   0.00131709   0.0708408
0.24195622   2.84e-06   1.76e-06   2.84e-06   0.18349416   4.65e-06   1.76e-06   4.65e-06   0.21159739
0.36030534   0.00167776   0.0008236   0.00167776   0.23311654   0.00132173   0.0008236   0.00132173   0.28243819
