0.06729206   0.00095008   0.00046619   0.00095008   0.02821823   0.00074704   0.00046619   0.00074704   0.04028247
0.24633777   3.97e-06   2.45e-06   3.97e-06   0.19395336   5.92e-06   2.45e-06   5.92e-06   0.22072852
0.31362983   0.00095405   0.00046864   0.00095405   0.2221716   0.00075296   0.00046864   0.00075296   0.26101099
